product_name	no_of_stars	review_title	review_date	review_place	review_helpful	review_body
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-03-12	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	good	2019-10-28	India		   good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2020-06-29	India		   Good item 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Bike became smooth	2019-11-23	India		   Given new life to engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Better option	2019-01-24	India		   Better to other engine flush oils 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Excellent product	2020-06-17	India		   Good product ..a must use for oil change. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Excellent	2019-07-22	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	.	2018-11-27	India		   I liked 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Use properly	2019-03-19	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-07-08	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-01-19	India		   Engine feel like new after flush 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	GOOD	2020-07-29	India		   Not Bad 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice product price very low	2019-11-01	India		   Really awesome product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Ok	2019-07-28	India		   Ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice	2019-02-14	India		   Decent Product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-11-07	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Use as you wish 😉	2020-03-01	India		   Not compalsary 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2018-12-15	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Cleans the carbon deposits of lubricant oil	2018-07-25	India		   Worth buying. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Intresting item	2020-08-26	India		   Very nice performers 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	ITS not OK	2020-01-19	India		   NOT SO GOOD. Vibrating more. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good product	2019-10-10	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Receive different product	2018-10-20	India		   DISLIKE because different product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2020-03-04	India		   Nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	◉‿◉	2019-09-16	India		   Like 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Nice	2019-02-10	India		   Nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Very costly	2018-07-16	India	One	   Its very costly.  Not worthy. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice✌🏻	2020-09-10	India		   Awesome✌🏻 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Excellent	2019-01-06	India		   Very good product.works well. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	.	2019-12-09	India		   Work's really Great, but milage was same 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	,	2018-11-29	India		   Awesome 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-01-26	India		   Original product. Did pretty well fr my bike P NS 200... 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2018-07-27	India		   It really works 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2018-11-07	India		   Best for engine flush.. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product. Packaging was also good.	2019-10-31	India		   Flush does its work effortlessly 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-09-11	India		   Very good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Real nice product	2019-07-20	India		   EXCELLENT 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	super	2019-08-16	India		   spr 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	don't buy	2019-09-20	India		   I order two but I revised only one 😠😠 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Not great change	2018-12-22	India		   Ok ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Average product	2020-09-09	India		   Average product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Ok	2019-01-15	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Cleans the engine	2018-12-12	India		   Good one surely. Cleans the dirt inside engine.really worth trying.. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Essential	2019-11-05	India		   Awesome just adds a little life to the engine which is noticable 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best product for scooty	2019-10-07	India		   The product was nice for under 150 cc bike or scooty 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Cloudtail always gives quality products!!!	2020-08-14	India		   I Got perfect bottle!! 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Average product	2019-03-10	India		   Not significant improvement 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-03-30	India		   Good product for all 4S bikes 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-04-01	India		   Need everyone who love their bike.... 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Worth for money	2020-08-26	India		   Good for oil cleaning 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Killer product	2019-02-12	India		   Nice 1 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	not effective	2019-01-12	India		   not effective 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Smooth	2019-02-18	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-04-12	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Worth for money	2018-12-09	India		   Good for engine flush which has been running for more than 30k kms 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	ବଢ଼ିଆ ଜିନିଷ	2018-12-20	India		   Excellent product.. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best product	2019-12-30	India		   Best product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-10-05	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Very nice	2019-06-19	India		   Likc 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Excellent	2019-10-18	India		   Nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Don't no	2019-06-19	India		   Don't no 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Dont buy	2019-09-10	India		   Dont buy this , this is a first copy 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Hi	2020-01-25	India		   This is write chois 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2018-12-11	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Wrost product	2019-09-01	India		   don't use in pulsar 150 ..Wrost product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	"Good"	2019-08-03	India		   Suitable choice for engine oil flushing. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-10-06	India		   Good for all bikes 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-07-29	India		   It's so good nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-01-25	India		   nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-07-08	India		   Like 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	good	2018-11-14	India		   good and working 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Didn't notice anything	2019-04-10	India		   Didn't find any changes 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice	2019-06-21	India		   Nice product..... 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Ok	2018-12-09	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Works great	2019-03-12	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good	2018-11-18	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice	2019-03-08	India		   Nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Really nice product	2018-12-30	India		   Really good product, every bike lover must use it. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good product.. Quickly delivered	2019-04-23	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good	2018-10-09	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good product	2019-05-12	India		   Good for engine cleaning 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	3M 2wh Engine Oil Flush	2019-02-28	India		   Its works properly 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Waste	2019-01-18	India		   Avalo worth ilaa 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Recommend	2020-03-01	India		   Best 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good one	2018-08-05	India		   Good product worked good than expected and got in nic deal 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2020-08-18	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	valuable	2019-09-24	India		   best 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	good	2019-06-12	India		   good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Evey bike lover should be use this product	2019-11-04	India		   Good product.  Working good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-09-07	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good product but price is high	2018-10-31	India		   Good product but price is high 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Flushes out Oil burned oil	2019-04-21	India		   It's work well 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Parfct time	2020-08-14	India		   Sheernesss 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Wastage of money	2019-01-16	India		   No difference on using the product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good quality 👌	2020-08-01	India		   It does what its made for 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-08-13	India		   Very good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2018-09-18	India		   Best product in this range.Delivery guy's attitude was also good. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-06-29	India		   Rate 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Perfect	2019-02-17	India		   Perfect 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Great product	2019-11-24	India		   Great product 👍 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Great product.	2019-06-03	India		   Outstanding packageing 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	No difference	2019-07-07	India		   I didn't feel any betterment in my bike performance 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	It's ok product.	2018-12-09	India		   Product graphics look like different as compared with Amazon. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Great product	2018-12-13	India		   It improved my bike pick up. 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Lovely	2019-07-26	India		   Good product for  bike 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	just ok	2020-03-01	India		   just ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Five Stars	2018-10-30	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	About Product	2019-05-23	India		   This is good products. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good work.....	2018-10-06	India		   Good pruduct... 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Perfect as described.	2019-07-26	India		   Perfect as described. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Live it	2020-03-01	India		   Asmmmm 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	E xcellant	2019-02-17	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice product	2019-04-05	India		   It worked Good. 👌🏻 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2018-12-23	India		   Its works & clear all dust inside engine. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	nice	2019-11-15	India		   nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Quality products by 3m....well flush and cleaning	2018-11-10	India		   Nice product also work nicely,and  clean under body of engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	No	2019-06-03	India		   No 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Easy to use	2019-07-24	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2018-09-05	India		   Best engine flushing oil 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Got different product.	2018-11-22	India		   Got different product of 3m for same purpose 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice	2019-03-23	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Supper	2019-08-11	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product.	2018-11-07	India		   It really good, 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Overpriced	2019-11-12	India		   Overall useful product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	go for it	2018-09-15	India		   engine sound less now 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Use ful	2019-11-01	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	doing well	2018-11-28	India		   grt product 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Nrml	2019-05-26	India		   😑 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-01-13	India		   Nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2018-11-26	India		   Work for me 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	...	2019-12-05	India		   Ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Value of money	2020-03-04	India		   Best product for ns 200 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Damaged oil bottle received	2019-10-08	India		   Pls think before u order received in damaged condition 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Review	2020-03-07	India		   Very good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Don't use	2020-03-10	India		   Don't use 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	NYC product	2018-07-19	India		   Good product n packing also good.. Delivery person behavior good. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Recommend	2018-11-16	India		   My engine runs smooth. Recommend. 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Shoping	2020-06-15	India		   High price 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	waste of moneey	2020-03-09	India		   not good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	working good	2019-06-04	India		   its 100% working 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Works exactly as described.	2019-02-10	India		   Worked fine.. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Awesome product	2020-03-03	India		   Perfect 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2018-12-23	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Excellent	2019-07-23	India		   Excellent 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	???	2018-11-27	India		   Why???? 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Justice for the price	2019-07-08	India		   Ok it's working 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2020-03-04	India		   Great 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good one	2018-09-21	India		   It Works 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	No use	2019-07-07	India		   No benefit 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice	2019-02-25	India		   Nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2020-01-16	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Always good	2019-10-28	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good at this price	2019-08-26	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good one	2019-10-27	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Dosent required	2019-03-06	India		   No required for engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Four star	2019-01-02	India		   Best oil flush 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2018-09-26	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	It will make smooth yr engine	2019-06-16	India		   Not good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2018-11-15	India		   OK products. 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Don't buy, it's FAKE	2019-05-06	India		   Fake product, poor packaging 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2018-10-10	India		   It did it work just fine 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Wast	2020-03-06	India		   Not waking 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Average	2018-10-23	India		   Average 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Ok	2019-04-07	India		   Ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-04-03	India		   Good oil 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Zoom	2019-06-11	India		   Ola la 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good	2019-02-15	India		   e good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	One of best product	2018-11-03	India		   Good result, 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Must Buy....	2019-04-02	India		   Nice Product in perfect price. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-07-09	India		   It's Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nothing	2020-02-29	India		   Awesome 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	It has reduce vibration in my bike engine	2019-01-18	India		   This is very good productIt keeps engine good condition 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Statisfy	2019-08-04	India		   Nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Excellent	2019-02-09	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	average	2019-02-10	India		   average 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Oil	2019-11-01	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Very good 👍	2019-10-09	India		   Nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-08-24	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-08-18	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Satisfied	2018-12-08	India		   Fully satisfied with this product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-07-14	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice product	2019-08-03	India		   Very much 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Awesome	2019-06-18	India		   Awesome 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	3m engine flush	2019-06-01	India		   Good product .... 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Gud	2019-03-16	India		   Gud 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	a	2019-07-04	India		   good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	My bike engine full clean	2018-09-10	India		   Best product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	good product	2019-07-27	India		   good 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Seal is broken	2019-09-09	India		   The seal of the product is broken. 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Cheater cock don't even delivered now ask for product review cheater shame on u	2019-03-06	India		   Don't buy 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good Product	2018-09-30	India		   Good Product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Very Good product	2018-10-20	India		   Very Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Five Stars	2018-04-15	India		   Got it in cheap priceThanks 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Soooooooo bad	2019-05-23	India		   Soooooooo bad 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice product	2019-02-17	India		   Wonderful result 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Awesome	2018-12-20	India		   Awesome 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good for removing dirt particles from engine	2018-10-19	India		   Removes all dirt particles from engine. 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Not useful	2019-01-26	India		   Not useful 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice result	2018-09-14	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Awesome Oil Flush to flush engine properly	2019-04-18	India		   Good Product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Help reborn engine	2018-12-04	India		   Help to clean engine dust particals 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Recieved damaged product	2018-12-04	India		   I have recieved damaged product. 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Not bad	2018-11-07	India		   Avg product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Best	2018-06-10	India		   It ok not good. 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	No change	2019-02-04	India		   No change in my super splendour engine. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Super amazing	2019-08-01	India		   Best 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2018-12-05	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	N	2018-10-02	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Easy to use	2018-12-07	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Works great	2018-06-23	India		   Great product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Super	2019-03-06	India		   Super clean 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Great product	2018-12-12	India		   It's effective 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice	2018-10-23	India		   Good working 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Ok	2018-12-20	India		   Ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2018-08-15	India		   For my bike’s use 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice	2018-11-21	India		   Nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice	2018-11-12	India		   Nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Five Stars	2018-04-05	India		   Excellent 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Engine flush its so effective	2018-07-23	India		   I like it 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Best	2019-02-28	India		   Best 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice	2018-10-17	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good	2018-12-27	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Bad, Quality is low , not work	2018-10-27	India		   Very Bad Quality... 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Prodect good	2019-02-16	India		   LIKE 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-03-31	India		   Good for bikes 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Not work properly	2019-01-14	India		   Not work 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Very poor quality.	2018-11-21	India		   Not good at all 
